Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 -0.2) 	1.2 	1.8 	-nan 	3.2 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 -0.1) 	1.2 	1.8 	-nan 	2.2 	135240 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 0.0) 	1.3 	1.5 	-nan 	2.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 0.1) 	1.3 	2.4 	-nan 	 3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 0.2) 	1.4 	2.1 	-nan 	2.9 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 0.3) 	1.4 	2.1 	-nan 	2.9 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 0.4) 	1.2 	1.9 	-nan 	2.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 0.5) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 0.6) 	1.2 	2.2 	-nan 	3.4 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 0.7) 	1.4 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 0.8) 	1.4 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.6 0.9) 	1.2 	2.3 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 -1.0) 	 1 	 2 	-nan 	2.9 	134350 	63.90
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 -0.9) 	1.2 	1.7 	-nan 	3.7 	135256 	63.47
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 -0.8) 	 1 	1.7 	-nan 	3.3 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 -0.7) 	 1 	1.7 	-nan 	3.3 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 -0.6) 	 1 	1.6 	-nan 	3.4 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 -0.5) 	 1 	1.6 	-nan 	3.4 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 -0.4) 	 1 	1.6 	-nan 	3.4 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 -0.3) 	1.1 	1.8 	-nan 	3.2 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 -0.2) 	1.2 	1.8 	-nan 	3.2 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 -0.1) 	1.3 	1.5 	-nan 	2.6 	135213 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 0.0) 	1.3 	1.5 	-nan 	2.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 0.1) 	1.3 	2.1 	-nan 	3.1 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 0.2) 	1.4 	2.1 	-nan 	2.9 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 0.3) 	1.2 	1.9 	-nan 	2.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 0.4) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 0.5) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 0.6) 	 1 	1.9 	-nan 	3.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 0.7) 	1.4 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 0.8) 	1.4 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.5 0.9) 	1.1 	2.1 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 -1.0) 	 1 	 2 	-nan 	2.9 	134350 	63.90
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 -0.9) 	 1 	 2 	-nan 	3.8 	135209 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 -0.8) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 -0.7) 	 1 	1.7 	-nan 	3.3 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 -0.6) 	 1 	1.7 	-nan 	3.3 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 -0.5) 	 1 	1.6 	-nan 	3.4 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 -0.4) 	 1 	1.6 	-nan 	3.4 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 -0.3) 	 1 	1.9 	-nan 	3.3 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 -0.2) 	1.1 	1.8 	-nan 	3.2 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 -0.1) 	1.1 	1.8 	-nan 	3.2 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 0.0) 	 1 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 0.1) 	1.4 	2.1 	-nan 	2.9 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 0.2) 	1.4 	2.1 	-nan 	2.9 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 0.3) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 0.4) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 0.5) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 0.6) 	1.4 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 0.7) 	1.4 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 0.8) 	1.1 	2.1 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.4 0.9) 	1.1 	2.1 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 -1.0) 	1.2 	1.8 	-nan 	5.1 	134288 	63.93
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 -0.9) 	 1 	 2 	-nan 	3.8 	135209 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 -0.8) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 -0.7) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 -0.6) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 -0.5) 	 1 	1.7 	-nan 	3.3 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 -0.4) 	 1 	1.6 	-nan 	3.4 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 -0.3) 	 1 	1.6 	-nan 	3.4 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 -0.2) 	1.1 	1.8 	-nan 	3.2 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 -0.1) 	1.1 	1.8 	-nan 	3.2 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 0.0) 	 1 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 0.1) 	1.4 	2.1 	-nan 	2.9 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 0.2) 	1.2 	1.9 	-nan 	2.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 0.3) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 0.4) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 0.5) 	1.2 	2.1 	-nan 	2.4 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 0.6) 	1.4 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 0.7) 	1.2 	2.3 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 0.8) 	1.1 	2.1 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.3 0.9) 	1.4 	 2 	-nan 	4.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 -1.0) 	1.2 	 2 	-nan 	 3 	134288 	63.93
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 -0.9) 	 1 	 2 	-nan 	3.8 	135209 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 -0.8) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 -0.7) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 -0.6) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 -0.5) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 -0.4) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 -0.3) 	 1 	1.7 	-nan 	3.3 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 -0.2) 	 1 	1.6 	-nan 	3.4 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 -0.1) 	1.1 	1.8 	-nan 	3.2 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 0.0) 	1.3 	1.5 	-nan 	2.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 0.1) 	1.4 	2.1 	-nan 	2.9 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 0.2) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 0.3) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 0.4) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 0.5) 	 1 	1.9 	-nan 	3.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 0.6) 	1.4 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 0.7) 	1.1 	2.1 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 0.8) 	1.4 	 2 	-nan 	4.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.2 0.9) 	1.4 	 2 	-nan 	4.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 -1.0) 	1.4 	1.7 	-nan 	 5 	134288 	63.93
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 -0.9) 	 1 	 2 	-nan 	3.7 	135229 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 -0.8) 	1.2 	1.6 	-nan 	2.6 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 -0.7) 	 1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 -0.6) 	 1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 -0.5) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 -0.4) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 -0.3) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 -0.2) 	 1 	1.6 	-nan 	3.3 	135184 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 -0.1) 	 1 	1.6 	-nan 	3.4 	135231 	63.48
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 0.0) 	1.3 	1.5 	-nan 	2.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 0.1) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 0.2) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 0.3) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 0.4) 	1.2 	2.2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 0.5) 	1.4 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 0.6) 	1.2 	2.2 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 0.7) 	1.1 	2.1 	-nan 	4.6 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 0.8) 	1.1 	2.1 	-nan 	4.6 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 -0.1 0.9) 	1.1 	2.1 	-nan 	4.6 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 -1.0) 	1.4 	1.7 	-nan 	 5 	134288 	63.93
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 -0.9) 	1.1 	 2 	-nan 	3.8 	135229 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 -0.8) 	1.2 	1.6 	-nan 	2.6 	135220 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 -0.7) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 -0.6) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 -0.5) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 -0.4) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 -0.3) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 -0.2) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 -0.1) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 0.0) 	1.3 	2.3 	-nan 	5.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 0.1) 	1.2 	 2 	-nan 	6.4 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 0.2) 	1.2 	 2 	-nan 	6.4 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 0.3) 	1.2 	 2 	-nan 	6.4 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 0.4) 	1.2 	 2 	-nan 	6.4 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 0.5) 	1.2 	 2 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 0.6) 	1.1 	2.1 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 0.7) 	1.1 	2.1 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 0.8) 	1.1 	2.1 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.0 0.9) 	1.1 	2.1 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 -1.0) 	1.4 	1.7 	-nan 	 5 	134288 	63.93
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 -0.9) 	1.1 	 2 	-nan 	3.8 	135229 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 -0.8) 	1.2 	1.8 	-nan 	2.5 	135220 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 -0.7) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 -0.6) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 -0.5) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 -0.4) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 -0.3) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 -0.2) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 -0.1) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 0.0) 	1.1 	1.9 	-nan 	4.1 	129551 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 0.1) 	1.3 	2.3 	-nan 	5.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 0.2) 	1.3 	1.8 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 0.3) 	1.3 	2.1 	-nan 	2.3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 0.4) 	1.3 	2.1 	-nan 	7.2 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 0.5) 	1.1 	2.1 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 0.6) 	1.1 	2.1 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 0.7) 	1.1 	2.1 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 0.8) 	1.2 	2.2 	-nan 	4.9 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.1 0.9) 	1.2 	2.2 	-nan 	4.9 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 -1.0) 	1.3 	1.8 	-nan 	5.1 	134288 	63.93
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 -0.9) 	1.3 	1.5 	-nan 	3.2 	135229 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 -0.8) 	1.2 	1.8 	-nan 	2.5 	135220 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 -0.7) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 -0.6) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 -0.5) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 -0.4) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 -0.3) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 -0.2) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 -0.1) 	1.2 	1.5 	-nan 	3.4 	135167 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 0.0) 	1.1 	1.9 	-nan 	4.1 	129551 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 0.1) 	1.2 	 2 	-nan 	 3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 0.2) 	1.3 	2.3 	-nan 	5.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 0.3) 	1.3 	1.8 	-nan 	2.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 0.4) 	1.1 	2.1 	-nan 	4.2 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 0.5) 	1.1 	2.1 	-nan 	 3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 0.6) 	1.1 	2.1 	-nan 	 3 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 0.7) 	1.3 	 2 	-nan 	4.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 0.8) 	1.3 	 2 	-nan 	4.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.2 0.9) 	1.2 	2.1 	-nan 	5.6 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 -1.0) 	1.3 	1.8 	-nan 	5.1 	134288 	63.93
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 -0.9) 	1.2 	1.8 	-nan 	2.5 	135280 	63.46
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 -0.8) 	1.2 	1.8 	-nan 	2.5 	135220 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 -0.7) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 -0.6) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 -0.5) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 -0.4) 	1.1 	1.7 	-nan 	3.4 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 -0.3) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 -0.2) 	1.2 	1.5 	-nan 	3.4 	135167 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 -0.1) 	1.2 	1.8 	-nan 	3.2 	135167 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 0.0) 	1.1 	1.9 	-nan 	4.1 	129551 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 0.1) 	1.3 	1.5 	-nan 	6.2 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 0.2) 	1.3 	2.2 	-nan 	5.9 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 0.3) 	1.3 	1.5 	-nan 	3.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 0.4) 	1.1 	1.9 	-nan 	2.9 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 0.5) 	1.4 	 2 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 0.6) 	1.4 	 2 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 0.7) 	1.3 	 2 	-nan 	4.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 0.8) 	1.3 	 2 	-nan 	4.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.3 0.9) 	1.3 	 2 	-nan 	4.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 -1.0) 	1.3 	1.7 	-nan 	2.3 	134288 	63.93
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 -0.9) 	1.2 	1.8 	-nan 	2.5 	135280 	63.46
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 -0.8) 	1.2 	1.8 	-nan 	2.5 	135220 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 -0.7) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 -0.6) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 -0.5) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 -0.4) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 -0.3) 	1.2 	1.7 	-nan 	3.3 	135167 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 -0.2) 	1.2 	1.5 	-nan 	3.4 	135167 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 -0.1) 	1.2 	1.9 	-nan 	3.5 	135167 	63.51
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 0.0) 	1.1 	1.9 	-nan 	4.1 	129551 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 0.1) 	1.2 	1.9 	-nan 	2.4 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 0.2) 	1.3 	1.5 	-nan 	5.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 0.3) 	1.3 	1.9 	-nan 	2.4 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 0.4) 	1.1 	2.1 	-nan 	3.5 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 0.5) 	1.4 	 2 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 0.6) 	1.4 	2.1 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 0.7) 	1.4 	2.1 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 0.8) 	1.4 	2.1 	-nan 	4.7 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.4 0.9) 	1.3 	 2 	-nan 	4.8 	129542 	66.27
Class_Averages(LL,LS,SL,SS)(-0.4 0.5 -1.0) 	1.3 	1.7 	-nan 	2.3 	134288 	63.93
Class_Averages(LL,LS,SL,SS)(-0.4 0.5 -0.9) 	1.2 	1.5 	-nan 	2.9 	134351 	63.90
Class_Averages(LL,LS,SL,SS)(-0.4 0.5 -0.8) 	1.2 	1.8 	-nan 	2.5 	135220 	63.49
Class_Averages(LL,LS,SL,SS)(-0.4 0.5 -0.7) 	1.1 	1.9 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.5 -0.6) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.5 -0.5) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
Class_Averages(LL,LS,SL,SS)(-0.4 0.5 -0.4) 	1.1 	1.7 	-nan 	3.3 	135204 	63.50
